1 0.000819 0.72 0.679615281428849 0.6291918820431339
2 0.000819 0.72 0.7165587603462151 0.6633943752248179
1 0.000819 0.75 0.7089367868698521 0.6563379067086993
2 0.000819 0.75 0.7467574303973458 0.6913524841194892
1 0.000819 0.84 0.7896702974015667 0.7310814724045758
2 0.000819 0.84 0.8244240841038922 0.7632567354701564
1 0.000819 0.9 0.8324847396411202 0.7707193384553438
2 0.000819 0.9 0.8655601932335751 0.8013407907150893
1 0.000819 1.05 0.8914626672207329 0.825321455663188
2 0.000819 1.05 0.9040296799964029 0.8369560710640659
1 0.000819 1.1 0.8942440862956683 0.8278965100363475
2 0.000819 1.1 0.9008314184681852 0.8339951014608299
1 0.000832 0.72 0.6715144360520356 0.6350417433525295
2 0.000832 0.72 0.7081370491508614 0.6696752327010762
1 0.000832 0.75 0.7005890872540026 0.6625372314543416
2 0.000832 0.75 0.7380697849097811 0.6979821992815862
1 0.000832 0.84 0.780707413545009 0.7383040040965682
2 0.000832 0.84 0.8151423693142309 0.7708686567234245
1 0.000832 0.9 0.8232984461748983 0.7785817437256437
2 0.000832 0.9 0.8560821921958115 0.8095848705521442
1 0.000832 1.05 0.8821591949364684 0.8342455247283893
2 0.000832 1.05 0.8944613582868096 0.845879507322924
1 0.000832 1.1 0.8849690248814666 0.8369027413286553
2 0.000832 1.1 0.8914070665034983 0.8429911066056073
1 0.000864 0.72 0.6525353534647776 0.6386592215833833
2 0.000864 0.72 0.6883672780587026 0.6737291820805135
1 0.000864 0.75 0.6809922778963925 0.6665110109303545
2 0.000864 0.75 0.7177002420768711 0.7024383820757412
1 0.000864 0.84 0.7595256442327639 0.7433743691321671
2 0.000864 0.84 0.7931929718101383 0.7763257626607927
1 0.000864 0.9 0.8014716736661678 0.7844284183330391
2 0.000864 0.9 0.833457701329839 0.8157342647071198
1 0.000864 1.05 0.8598184814413496 0.8415344841388428
2 0.000864 1.05 0.8713379634572249 0.8528090049417985
1 0.000864 1.1 0.8626102201168138 0.8442668566300329
2 0.000864 1.1 0.8685401370968727 0.8500706742200371
1 0.00092 0.72 0.6222372018873426 0.6274841441472856
2 0.00092 0.72 0.6566941374441632 0.6622316337737968
1 0.00092 0.75 0.6495964028007126 0.6550740483150339
2 0.00092 0.75 0.6849496756826738 0.6907254335261022
1 0.00092 0.84 0.7252235438790506 0.7313389063947325
2 0.00092 0.84 0.7574778526294998 0.7638651958225419
1 0.00092 0.9 0.7657979203719029 0.7722554215608197
2 0.00092 0.9 0.7961250700131773 0.8028383013361874
1 0.00092 1.05 0.8225204636350567 0.8294562710204468
2 0.00092 1.05 0.8326221820565175 0.8396431709982705
1 0.00092 1.1 0.8250973644265568 0.8320549012257807
2 0.00092 1.1 0.8299144305525464 0.8369125866971723
1 0.00095 0.72 0.6073312399710615 0.6216876986509925
2 0.00095 0.72 0.6410689154451948 0.6562228854534158
1 0.00095 0.75 0.6341043713903699 0.6490937093454917
2 0.00095 0.75 0.6687270013104217 0.6845347696757123
1 0.00095 0.84 0.7081161134224141 0.7248549851514998
2 0.00095 0.84 0.7395756470695026 0.7570581780493719
1 0.00095 0.9 0.7478520449485649 0.7655302183659534
2 0.00095 0.9 0.7773119178836296 0.7956864813772612
1 0.00095 1.05 0.8033939048718504 0.8223850099557098
2 0.00095 1.05 0.8125782028024333 0.8317864118076239
1 0.00095 1.1 0.8058045522767445 0.8248526416841206
2 0.00095 1.1 0.8098744332862364 0.8290187289723275
1 0.00098 0.72 0.5932323679109011 0.6197781644403042
2 0.00098 0.72 0.6262536211865046 0.6542770435468902
1 0.00098 0.75 0.6194213517396199 0.6471390456125162
2 0.00098 0.75 0.6533128555513632 0.6825471169834949
1 0.00098 0.84 0.6917929997907659 0.7227491599840837
2 0.00098 0.84 0.7224394289090056 0.7547669469643201
1 0.00098 0.9 0.730641841945058 0.7633363992910167
2 0.00098 0.9 0.7592063285888341 0.793179081615657
1 0.00098 1.05 0.784843696815238 0.8199636636444435
2 0.00098 1.05 0.7931115691842464 0.8286015044600686
1 0.00098 1.1 0.7870431966173668 0.822261586050213
2 0.00098 1.1 0.7902826550377714 0.8256460028524341
1 0.001032 0.72 0.5704786726613471 0.628475052322135
2 0.001032 0.72 0.602268611205757 0.6634968405983037
1 0.001032 0.75 0.5956682849276074 0.656225507590092
2 0.001032 0.75 0.6282882955404087 0.6921617552695891
1 0.001032 0.84 0.6651617764968825 0.732783892404549
2 0.001032 0.84 0.6943571493074411 0.7649473444913412
1 0.001032 0.9 0.7024062390691946 0.7738147261334356
2 0.001032 0.9 0.7293205065965989 0.8034651697049493
1 0.001032 1.05 0.7539278092587789 0.8305741162252003
2 0.001032 1.05 0.7604311597791634 0.8377386146621018
1 0.001032 1.1 0.7556434228856115 0.8324641436978456
2 0.001032 1.1 0.7572419624626138 0.8342251950612712
1 0.0011 0.72 0.5434626630517307 0.6587347136050189
2 0.0011 0.72 0.5737069884520644 0.6953940618643663
1 0.0011 0.75 0.5673735125660035 0.6877172135589079
2 0.0011 0.75 0.5983270421271513 0.7252361929052153
1 0.0011 0.84 0.633081455390888 0.7673622487031256
2 0.0011 0.84 0.6603711863196019 0.8004403133244172
1 0.0011 0.9 0.6681389308809649 0.8098556482441214
2 0.0011 0.9 0.6928061275525562 0.8397549216250283
1 0.0011 1.05 0.715659684642206 0.867455870388961
2 0.0011 1.05 0.7198538119697593 0.8725396000575727
1 0.0011 1.1 0.7166004282150404 0.8685961519393935
2 0.0011 1.1 0.7159536464295283 0.8678121834292998
1 0.001266 0.72 0.4873230815583016 0.6654483139055026
2 0.001266 0.72 0.5138926765825279 0.7017295673061958
1 0.001266 0.75 0.5082452810575387 0.6940179485212935
2 0.001266 0.75 0.5351444702963918 0.7307492686696873
1 0.001266 0.84 0.5649079077122158 0.7713917705209411
2 0.001266 0.84 0.5877256581566025 0.80254981358301
1 0.001266 0.9 0.5944188386189684 0.8116894702541126
2 0.001266 0.9 0.6139352390686471 0.8383394613261845
1 0.001266 1.05 0.6310845792997859 0.8617571896736932
2 0.001266 1.05 0.630047752321122 0.8603413840390465
1 0.001266 1.1 0.6296937008460236 0.8598579204682536
2 0.001266 1.1 0.6238939125788581 0.8519382066901725
1 0.001272 0.72 0.4855006846613775 0.6604947330485149
2 0.001272 0.72 0.5119407820282887 0.6964649090006149
1 0.001272 0.75 0.5063183861019462 0.6888159745834518
2 0.001272 0.75 0.5330721139151136 0.725212826057174
1 0.001272 0.84 0.5626620529916114 0.7654681738429029
2 0.001272 0.84 0.585318021487594 0.7962902680983346
1 0.001272 0.9 0.5919742510585682 0.8053456715457191
2 0.001272 0.9 0.6113062573375737 0.8316457133993156
1 0.001272 1.05 0.6282341175307711 0.8546750578526334
2 0.001272 1.05 0.6270224541841664 0.8530266621161402
1 0.001272 1.1 0.6267558235958332 0.8526639270988116
2 0.001272 1.1 0.6207821591591427 0.8445371128180342
1 0.001632 0.72 0.39350970890560805 0.385337460440754
2 0.001632 0.72 0.41244598499069735 0.4038804756998352
1 0.001632 0.75 0.40853749254944166 0.400053153228799
2 0.001632 0.75 0.42691370970096026 0.4180477406288587
1 0.001632 0.84 0.44706870376641333 0.43778416403243753
2 0.001632 0.84 0.46049883374406325 0.45093538257128746
1 0.001632 0.9 0.46517204756293407 0.45551154499957525
2 0.001632 0.9 0.47462761761234 0.4647707456429112
1 0.001632 1.05 0.4788846562887939 0.468939375883687
2 0.001632 1.05 0.46967454837565276 0.4599205397195038
1 0.001632 1.1 0.47265272118809426 0.4628368630587462
2 0.001632 1.1 0.45922897281161096 0.4496918935905836
1 0.001641 0.72 0.3915468634657369 0.3864298383998953
2 0.001641 0.72 0.4103054688652314 0.4049432924190931
1 0.001641 0.75 0.4064423269647395 0.4011306369246542
2 0.001641 0.75 0.42462237211100984 0.41907309174549545
1 0.001641 0.84 0.4445668656775928 0.43875693586490266
2 0.001641 0.84 0.45778733366543023 0.4518046289632234
1 0.001641 0.9 0.4624166156312436 0.45637341203588705
2 0.001641 0.9 0.47166026299869707 0.4654962565577746
1 0.001641 1.05 0.4756398075658647 0.4694237934824328
2 0.001641 1.05 0.46629924176294146 0.46020529712713487
1 0.001641 1.1 0.46931329765706314 0.4631799631014305
2 0.001641 1.1 0.45578616614788553 0.44982961418830975
1 0.001656 0.72 0.38830389053837183 0.3885939415251247
2 0.001656 0.72 0.4067678240921032 0.40707166706569187
1 0.001656 0.75 0.40298014337992427 0.40328115707326406
2 0.001656 0.75 0.4208352171593392 0.4211495680401099
1 0.001656 0.84 0.44043203605599635 0.44076102515388693
2 0.001656 0.84 0.4533057283109177 0.45364433365843304
1 0.001656 0.9 0.45786221282121076 0.4582042217216148
2 0.001656 0.9 0.4667567704370255 0.4671054232966483
1 0.001656 1.05 0.47027968450370045 0.4706309688710834
2 0.001656 1.05 0.4607278251308107 0.46107197455490845
1 0.001656 1.1 0.4637989112819837 0.4641453547123746
2 0.001656 1.1 0.45010628958560966 0.45044250505143196
1 0.001407 0.72 0.4474180399896767 0.49907113530990216
2 0.001407 0.72 0.47097158693153957 0.5253438698941442
1 0.001407 0.75 0.4659511969335819 0.5197438906531707
2 0.001407 0.75 0.4894683573146459 0.5459760379553078
1 0.001407 0.84 0.5152867552407959 0.57477509390125
2 0.001407 0.84 0.5343419426774185 0.5960301466205317
1 0.001407 0.9 0.5401986996343027 0.6025630489232054
2 0.001407 0.9 0.5554783891130209 0.6196067335620784
1 0.001407 1.05 0.567461734560743 0.6329735209574713
2 0.001407 1.05 0.56261841924115 0.6275710591450935
1 0.001407 1.1 0.5640425734279447 0.6291596277394139
2 0.001407 1.1 0.5544383024184839 0.6184465719211323
1 0.001297 0.72 0.4780370894283382 0.6361496117106579
2 0.001297 0.72 0.503938501057712 0.6706180103248497
1 0.001297 0.75 0.4984223004695103 0.6632773061412078
2 0.001297 0.75 0.5245708769737636 0.6980746203200291
1 0.001297 0.84 0.5534430396374499 0.736496356779255
2 0.001297 0.84 0.5754257951908064 0.7657499894342467
1 0.001297 0.9 0.5819289854355059 0.7744041337266766
2 0.001297 0.9 0.6004958102908614 0.7991120040648523
1 0.001297 1.05 0.6164974263371528 0.8204062133630562
2 0.001297 1.05 0.6145652265489341 0.8178349314014565
1 0.001297 1.1 0.6146606093944119 0.8179618624732424
2 0.001297 1.1 0.6079653380979769 0.8090521056160538
1 0.00097 0.72 0.597847359008316 0.619886949714197
2 0.00097 0.72 0.6311071288773565 0.6543728380963332
1 0.00097 0.75 0.6242307838141989 0.6472429971726339
2 0.00097 0.75 0.6583659979270063 0.6826366029741691
1 0.00097 0.84 0.697150648828606 0.7228510466458825
2 0.00097 0.84 0.7280709527912428 0.754911224915179
1 0.00097 0.9 0.736299839119553 0.7634434684197123
2 0.00097 0.9 0.7651678683640766 0.7933757150425481
1 0.00097 1.05 0.7909694423493221 0.8201284618006325
2 0.00097 1.05 0.7995515556611078 0.8290269539705551
1 0.00097 1.1 0.7932370163846809 0.8224796297548763
2 0.00097 1.1 0.7967753174549307 0.8261483699852352
1 0.00099 0.72 0.5886981957452887 0.6202378058621895
2 0.00099 0.72 0.6214812647873053 0.654777233635205
1 0.00099 0.75 0.6146932661985537 0.6476255668196599
2 0.00099 0.75 0.6483409359219585 0.6830759164087213
1 0.00099 0.84 0.6865147150599216 0.7232948625259645
2 0.00099 0.84 0.7168854299620596 0.755292693858742
1 0.00099 0.9 0.725058678321894 0.7639038254472338
2 0.00099 0.9 0.7533161833510198 0.7936752313137263
1 0.00099 1.05 0.7787740143277245 0.820496970094515
2 0.00099 1.05 0.7867184305001731 0.8288670097706474
1 0.00099 1.1 0.7809000495421192 0.8227369080221191
2 0.00099 1.1 0.7838285920165851 0.8258223476784057
1 0.00132 0.72 0.4713473184754645 0.6095574478002654
2 0.00132 0.72 0.4967544878566597 0.6424145973305148
1 0.00132 0.75 0.49133825987964136 0.6354102038122613
2 0.00132 0.75 0.5169321367799339 0.668508807901315
1 0.00132 0.84 0.5451513036934841 0.7050024988350181
2 0.00132 0.84 0.566516632656358 0.7326326451910972
1 0.00132 0.9 0.5728810005779902 0.7408631956050038
2 0.00132 0.9 0.5907485603749788 0.763969944538037
1 0.00132 1.05 0.6059023300700441 0.7835671562284603
2 0.00132 1.05 0.603313404059425 0.7802190961680341
1 0.00132 1.1 0.6037359045525003 0.7807654837513691
2 0.00132 1.1 0.5963852393021977 0.77125943041452
1 0.001418 0.72 0.44453366992004845 0.48631602278516056
2 0.001418 0.72 0.4678549273960391 0.5118292784719847
1 0.001418 0.75 0.46288641096399413 0.5063937641029395
2 0.001418 0.75 0.48614376367426776 0.5318371085240857
1 0.001418 0.84 0.5116669779849584 0.5597592861051468
2 0.001418 0.84 0.530433652278393 0.5802898668481737
1 0.001418 0.9 0.536228233230422 0.5866290887181487
2 0.001418 0.9 0.5511964468699702 0.603004186079599
1 0.001418 1.05 0.5627761053877153 0.6156722331964191
2 0.001418 1.05 0.557670251448403 0.610086472772164
1 0.001418 1.1 0.5592094780879386 0.6117703735161472
2 0.001418 1.1 0.5493518870597224 0.6009862534652475
1 0.001112 0.72 0.5389748035672013 0.6649773502083898
2 0.001112 0.72 0.5689505209202808 0.7019608473294404
1 0.001112 0.75 0.5626636814978949 0.6942042587234156
2 0.001112 0.75 0.5933228683295504 0.7320310081074732
1 0.001112 0.84 0.6277048138121405 0.7744508296848495
2 0.001112 0.84 0.6546758410282641 0.8077271945387774
1 0.001112 0.9 0.6623683308543283 0.8172180491523611
2 0.001112 0.9 0.6866626116747329 0.8471918927870697
1 0.001112 1.05 0.7091416526938785 0.8749261264343638
2 0.001112 1.05 0.712950556281767 0.8796254826905556
1 0.001112 1.1 0.7099354192216453 0.8759054611988555
2 0.001112 1.1 0.7089116498062951 0.874642353037698
1 0.000936 0.72 0.6141817652845263 0.6240271617713086
2 0.000936 0.72 0.6482547239753222 0.6586463134732781
1 0.000936 0.75 0.6412282526351029 0.651507207079142
2 0.000936 0.75 0.6761919454183817 0.6870313714321588
1 0.000936 0.84 0.7159980320598288 0.7274755537119397
2 0.000936 0.84 0.7478288762886989 0.7598166496279419
1 0.000936 0.9 0.7561319726584383 0.7682528454813338
2 0.000936 0.9 0.7859941254655393 0.7985936916508118
1 0.000936 1.05 0.8122459135803752 0.8252662986129117
2 0.000936 1.05 0.8218751845057172 0.8350499277356103
1 0.000936 1.1 0.814733164674481 0.8277934205963337
2 0.000936 1.1 0.8191710773568511 0.8323024734727006
