FRB20181223A	24.9
FRB20181223B	545.7
FRB20181223C	93.4
FRB20181224A	231.9
FRB20181224B	640.3
FRB20181224C	543.2
FRB20181224D	667.9
FRB20181224E	549.3
FRB20181225A	24.8
FRB20181225B	242.3
FRB20181226A	24.2
FRB20181226B	266.3
FRB20181226C	322.4
FRB20181226D	306.2
FRB20181226E	237.5
FRB20181227A	680.5
FRB20181228A	723.1
FRB20181228B	535.2
FRB20181228C	471.8
FRB20181229A	923.4
FRB20181229B	361.3
FRB20181230A	696.6
FRB20181230B	1034.9
FRB20181230C	1008.1
FRB20181230D	191.0
FRB20181230E	990.1
FRB20181231A	1342.5
FRB20181231B	157.9
FRB20181231C	528.4
FRB20190101A	836.0
FRB20190101B	1161.6
FRB20190102A	664.2
FRB20190102B	335.2
FRB20190103A	338.8
FRB20190103B	248.7
FRB20190103C	1127.1
FRB20190103D	1887.7
FRB20190103E	698.8
FRB20190104A	346.9
FRB20190104B	492.6
FRB20190105A	343.0
FRB20190106A	249.5
FRB20190106B	183.7
FRB20190107A	817.3
FRB20190107B	89.6
FRB20190109A	119.8
FRB20190109B	121.7
FRB20190110A	206.6
FRB20190110B	449.3
FRB20190110C	193.0
FRB20190111A	150.5
FRB20190111B	1285.9
FRB20190112A	390.1
FRB20190113A	176.4
FRB20190114A	857.8
FRB20190115A	784.3
FRB20190115B	682.3
FRB20190116A	425.9
FRB20190116B	424.0
FRB20190116C	593.6
FRB20190116D	1072.0
FRB20190116E	1350.8
FRB20190116F	275.6
FRB20190117A	353.3
FRB20190117C	815.9
FRB20190117D	1157.6
FRB20190118A	182.4
FRB20190118B	627.3
FRB20190121A	319.1
FRB20190122A	1175.4
FRB20190122B	423.5
FRB20190122C	669.6
FRB20190124A	1051.9
FRB20190124B	420.3
FRB20190124C	282.2
FRB20190124D	300.3
FRB20190124E	313.3
FRB20190124F	225.8
FRB20190125A	506.4
FRB20190125B	152.9
FRB20190126A	25.1
FRB20190127B	620.1
FRB20190128A	661.6
FRB20190128B	190.8
FRB20190128C	230.4
FRB20190128D	222.9
FRB20190129A	437.8
FRB20190130A	1339.4
FRB20190130B	968.0
FRB20190131B	1778.2
FRB20190131C	484.9
FRB20190131D	569.1
FRB20190131E	243.3
FRB20190201A	178.5
FRB20190201B	698.0
FRB20190202A	274.2
FRB20190202B	379.4
FRB20190203A	381.7
FRB20190203B	544.0
FRB20190203C	348.3
FRB20190204A	423.3
FRB20190204B	1425.0
FRB20190205A	623.8
FRB20190206A	152.8
FRB20190206B	261.0
FRB20190206C	1012.2
FRB20190208A	514.6
FRB20190208B	653.3
FRB20190208C	193.9
FRB20190209A	385.8
FRB20190210A	387.2
FRB20190210B	460.1
FRB20190210C	590.7
FRB20190210D	170.1
FRB20190210E	524.2
FRB20190211A	1050.5
FRB20190211B	169.8
FRB20190212A	253.0
FRB20190212B	569.8
FRB20190212C	997.9
FRB20190212D	1113.0
FRB20190213A	616.6
FRB20190213B	252.5
FRB20190213C	120.3
FRB20190213D	1097.9
FRB20190214A	421.2
FRB20190214C	510.9
FRB20190215B	148.5
FRB20190216A	1245.4
FRB20190217A	650.5
FRB20190217B	809.2
FRB20190218A	1262.4
FRB20190218B	482.5
FRB20190218C	282.8
FRB20190219A	562.1
FRB20190219B	1650.5
FRB20190219C	684.6
FRB20190220A	181.7
FRB20190221A	172.7
FRB20190221B	240.0
FRB20190221C	1669.6
FRB20190221D	183.3
FRB20190222A	359.4
FRB20190222B	475.4
FRB20190222C	497.8
FRB20190222D	806.6
FRB20190223A	332.5
FRB20190223B	371.8
FRB20190224A	749.5
FRB20190224B	792.3
FRB20190224C	429.2
FRB20190224D	698.9
FRB20190224E	411.4
FRB20190226A	494.4
FRB20190226B	586.2
FRB20190226C	792.2
FRB20190227A	327.8
FRB20190227B	309.0
FRB20190228A	399.5
FRB20190228B	1035.6
FRB20190301A	358.8
FRB20190301B	521.9
FRB20190301C	790.7
FRB20190301D	1111.7
FRB20190302A	722.0
FRB20190303A	199.9
FRB20190303B	153.4
FRB20190303C	1070.5
FRB20190303D	682.3
FRB20190304A	439.2
FRB20190304B	449.8
FRB20190304C	542.5
FRB20190307A	309.6
FRB20190307B	248.9
FRB20190308B	106.0
FRB20190308C	480.5
FRB20190309A	303.9
FRB20190313A	338.8
FRB20190313B	1131.6
FRB20190316A	485.3
FRB20190317A	964.1
FRB20190317B	326.5
FRB20190317C	543.8
FRB20190317E	696.0
FRB20190317F	1092.2
FRB20190318A	318.9
FRB20190319A	1898.1
FRB20190320A	400.3
FRB20190320B	459.0
FRB20190320C	331.4
FRB20190320D	1103.9
FRB20190320E	245.7
FRB20190322A	993.0
FRB20190322B	536.4
FRB20190322C	1125.9
FRB20190323A	768.7
FRB20190323B	756.6
FRB20190323C	360.9
FRB20190323D	558.1
FRB20190325A	312.9
FRB20190325B	1714.8
FRB20190325C	499.6
FRB20190326A	250.5
FRB20190327A	270.1
FRB20190328A	1256.4
FRB20190328B	519.9
FRB20190328C	405.3
FRB20190329A	80.2
FRB20190329B	336.0
FRB20190329C	1201.8
FRB20190330A	488.6
FRB20190330B	626.0
FRB20190401A	747.8
FRB20190402A	1271.7
FRB20190403A	467.8
FRB20190403B	244.5
FRB20190403C	903.1
FRB20190403D	549.7
FRB20190403E	181.1
FRB20190403F	597.5
FRB20190403G	620.0
FRB20190404A	1326.5
FRB20190404B	453.5
FRB20190405A	385.2
FRB20190405B	1062.6
FRB20190406A	515.0
FRB20190408A	823.1
FRB20190409A	1666.3
FRB20190409B	244.5
FRB20190409C	637.7
FRB20190409D	1253.5
FRB20190410A	167.5
FRB20190410B	580.6
FRB20190411A	399.5
FRB20190411B	1207.0
FRB20190411C	203.3
FRB20190412A	334.0
FRB20190412B	110.1
FRB20190414A	793.5
FRB20190414B	475.8
FRB20190415A	604.7
FRB20190415B	553.4
FRB20190415C	413.8
FRB20190416A	2260.7
FRB20190416B	563.5
FRB20190417A	1299.2
FRB20190417B	1135.1
FRB20190417C	146.8
FRB20190418A	98.9
FRB20190419A	376.3
FRB20190419B	117.0
FRB20190420A	538.7
FRB20190420B	774.5
FRB20190420C	600.4
FRB20190421A	201.8
FRB20190421B	269.3
FRB20190422A	367.0
FRB20190422B	955.7
FRB20190423A	220.2
FRB20190423B	160.8
FRB20190423C	795.4
FRB20190423D	426.7
FRB20190424A	732.4
FRB20190425A	89.3
FRB20190425B	982.9
FRB20190426A	286.7
FRB20190427A	330.1
FRB20190428A	949.4
FRB20190429A	417.5
FRB20190429B	263.1
FRB20190430A	282.8
FRB20190430B	2590.0
FRB20190430C	317.4
FRB20190501B	747.6
FRB20190502A	600.6
FRB20190502B	892.3
FRB20190502C	355.2
FRB20190515A	225.9
FRB20190515B	798.4
FRB20190515C	617.9
FRB20190515D	367.0
FRB20190516B	1212.2
FRB20190517B	83.4
FRB20190517C	43.1
FRB20190517D	1097.3
FRB20190518A	24.8
FRB20190518B	893.6
FRB20190518C	408.2
FRB20190518D	151.8
FRB20190518E	25.1
FRB20190518G	460.2
FRB20190519A	23.9
FRB20190519B	24.4
FRB20190519C	24.2
FRB20190519D	521.1
FRB20190519E	677.3
FRB20190519F	763.2
FRB20190519G	350.9
FRB20190519H	1112.4
FRB20190519J	589.1
FRB20190520A	367.3
FRB20190527A	559.9
FRB20190527B	297.9
FRB20190527C	451.3
FRB20190529A	482.8
FRB20190530A	353.1
FRB20190531A	287.2
FRB20190531B	132.6
FRB20190531C	359.4
FRB20190531E	305.6
FRB20190601A	2203.1
FRB20190601B	754.7
FRB20190601C	137.3
FRB20190601D	602.3
FRB20190603A	24.7
FRB20190603B	372.3
FRB20190604A	528.7
FRB20190604C	270.9
FRB20190604D	1000.8
FRB20190604E	1193.4
FRB20190604F	23.9
FRB20190604G	186.5
FRB20190605A	25.0
FRB20190605B	23.9
FRB20190605C	160.7
FRB20190605D	1615.9
FRB20190606A	528.8
FRB20190606B	225.2
FRB20190607A	527.4
FRB20190607B	127.6
FRB20190608A	691.7
FRB20190609A	259.5
FRB20190609B	243.9
FRB20190609C	328.0
FRB20190609D	454.3
FRB20190611A	82.1
FRB20190612A	398.9
FRB20190612B	161.8
FRB20190612C	1498.3
FRB20190613A	672.6
FRB20190613B	60.3
FRB20190614A	1015.7
FRB20190614B	535.0
FRB20190614C	540.2
FRB20190616A	187.9
FRB20190617A	155.1
FRB20190617B	225.0
FRB20190617C	602.9
FRB20190618A	164.8
FRB20190619A	871.1
FRB20190619B	230.6
FRB20190619C	420.4
FRB20190619D	308.3
FRB20190621A	166.7
FRB20190621B	1038.7
FRB20190621C	547.8
FRB20190621D	601.4
FRB20190622A	1068.1
FRB20190623A	1022.5
FRB20190623B	1422.0
FRB20190623C	1006.2
FRB20190624A	944.7
FRB20190624B	141.2
FRB20190625A	278.8
FRB20190625C	337.3
FRB20190625D	587.1
FRB20190625E	80.2
FRB20190627A	381.7
FRB20190627B	396.7
FRB20190627C	925.8
FRB20190627D	1861.3
FRB20190628A	724.0
FRB20190628B	367.2
FRB20190628C	1647.2
FRB20190629A	477.2
FRB20190630A	352.4
FRB20190630B	517.2
FRB20190630C	1586.9
FRB20190630D	287.3
FRB20190701A	587.8
FRB20190701B	688.1
FRB20190701C	916.6
FRB20190701D	879.4
FRB20190701E	857.0
