J221230.16-195918.8,3328019701351021347,284056252256913,0.415638106656,0.0488034426776,-0.908219790732,12732086916118,333.1257042,-19.9885663,35.344677,-53.040657,0.026,15.175,14.988,17.891001,17.472,0.078153998,0.078153998,0
J221157.18-200840.7,3328019701351021576,284056252244322,0.272167958231,-0.0055886058598,-0.962233531944,12734165088401,332.9882905,-20.1446473,35.03006,-52.9687,0.026,16.334999,16.254999,17.726999,17.83,0.033358399,0.033358,0
J221357.33-195652.7,3328019701351023874,284056252260131,0.403561281861,0.21013624611,-0.890494834266,12732099586328,333.4888951,-19.9479875,35.593487,-53.35042,0.025,15.461,15.43,18.504999,17.601999,0.076738,0.076738,0
J221404.53-195840.5,3328019701351023906,284056252257775,0.373637826119,0.209040803011,-0.903712740626,12732099477151,333.5189094,-19.9779194,35.561382,-53.386818,0.025,15.654,15.598,18.1,17.875999,0.066261597,0.066261999,0
J221359.13-195106.0,3328019701351024098,284056252267598,0.475768131513,0.252288416274,-0.842612152803,12732102212387,333.4963953,-19.8516715,35.74984,-53.325703,0.026,16.191999,15.939,18.576,17.663,0.055101,0.055101,0
J221329.43-193306.7,3328019701351026849,284056252291819,0.713384398097,0.271648397342,-0.645979758795,12732182999849,333.3726569,-19.551862,36.158363,-53.11682,0.025,16.518999,16.437,19.118,18.163,0.060293399,0.060293,0
J221358.74-193215.9,3328019701351026913,284056252292992,0.682969663741,0.360748112715,-0.635148201275,12732397467871,333.4947776,-19.5377563,36.24451,-53.22063,0.022,16.709999,16.584,19.003,18.642,0.067499101,0.067498997,0
J221413.69-194032.1,3328019701351027035,284056252281688,0.578454078321,0.353269845707,-0.735249138311,12732095628081,333.5570813,-19.6755901,36.05969,-53.321754,0.026,16.587,16.52,18.957001,18.343,0.056288902,0.056288999,0
J221249.30-194822.9,3328019701351029025,284056252271258,0.565019713004,0.112551873145,-0.817364545212,12732093321131,333.2054474,-19.8063775,35.671833,-53.05225,0.030,14.612,14.57,18.224001,17.334,0.077735797,0.077735998,0
J221254.76-193316.2,3328019701351029880,284056252291609,0.743393239136,0.165728247636,-0.647997407358,12732188704757,333.2281692,-19.5545081,36.078823,-52.989307,0.026,16.941999,16.799999,19.354,18.701,0.072269797,0.072269998,0
J221125.02-193205.7,3328019701351031647,284056252293260,0.764950493839,-0.11917689268,-0.632967305811,12732177327978,332.8542669,-19.534936,35.915413,-52.650505,0.026,14.607,14.595,17.077999,16.070999,0.046887498,0.046888001,0
J221136.68-193442.9,3328019701351031660,284056252289524,0.741635832275,-0.0788788451878,-0.666148947359,12732177675453,332.9028617,-19.5785892,35.87259,-52.7082,0.026,13.864,13.636,16.816,16.344,0.078338198,0.078337997,0
J221034.11-194619.1,3328019701351031682,284056252274049,0.563745596724,-0.216514172351,-0.797064937972,12734390771662,332.6421282,-19.7719752,35.4385,-52.54016,0.027,14.237,14.179,17.722,16.98,0.061746601,0.061747,0
J221148.87-194803.4,3328019701351031691,284056252271670,0.579650725743,-0.0320086645742,-0.814236133771,12732043060206,332.9536567,-19.8009681,35.55163,-52.826633,0.032,14.348,14.225,17.41,16.907,0.062687904,0.062688001,0
J221139.05-193427.7,3328019701351031765,284056252289908,0.745174039507,-0.0718181863438,-0.662991552702,12732177758179,332.9127403,-19.5743637,35.884266,-52.715576,0.026,15.144,15.139,18.136999,17.124001,0.073818699,0.073818997,0
J221104.31-193528.3,3328019701351031778,284056252288521,0.716074071139,-0.175866472186,-0.675506409002,12732163145623,332.7679898,-19.5912072,35.78352,-52.592503,0.025,15.306,15.124,17.996,17.209,0.075825199,0.075824998,0
J221132.06-194009.9,3328019701351032001,284056252282118,0.676971552233,-0.0852133405965,-0.731059644661,12732030808396,332.8836055,-19.6694296,35.721172,-52.721134,0.028,16.245001,15.946,18.004999,18.089001,0.0477219,0.047722001,0
J221147.91-193809.9,3328019701351032014,284056252284846,0.705065297267,-0.0417625730889,-0.707911586343,12732037553680,332.9496582,-19.6360929,35.80709,-52.76884,0.028,16.364,15.771,18.347,18.76,0.05483,0.05483,0
J221057.31-194241.6,3328019701351032133,284056252278875,0.627315551474,-0.17362662349,-0.759163351654,12734108783366,332.7388036,-19.7115827,35.581505,-52.606293,0.027,16.523001,16.062,18.795,18.584,0.075669497,0.075669996,0
J221058.27-193209.0,3328019701351032708,284056252293127,0.746396864837,-0.203362020915,-0.633668374318,12731696031148,332.7428196,-19.5358419,35.856503,-52.551754,0.026,16.940001,16.511999,19.188999,18.528999,0.0588562,0.058855999,0
J221019.06-193223.3,3328019701351034347,284056252292778,0.701094264241,-0.320999401688,-0.636730882527,12733639839392,332.5794545,-19.5398071,35.766357,-52.40786,0.024,14.255,14.103,17.472,17.232,0.062660299,0.062660001,0
J221055.36-192551.2,3328019701351044999,284056252301441,0.803608009495,-0.229461762576,-0.54914612499,12731707207601,332.7306833,-19.4308981,36.012856,-52.505966,0.028,14.12,13.946,17.297001,17.030001,0.064996302,0.064995997,0
J221053.92-192642.3,3328019701351045010,284056252300376,0.794654358948,-0.23207805325,-0.5609493979,12731693468066,332.7246748,-19.4450881,35.987774,-52.50537,0.027,14.25,14.15,17.745001,16.91,0.077566899,0.077567004,0
J221101.52-192749.7,3328019701351045039,284056252298877,0.79129860487,-0.2041210229,-0.576351564534,12731693629041,332.7563678,-19.463813,35.975174,-52.539795,0.028,14.753,14.657,17.888,17.436001,0.0687989,0.068798997,0
J221236.65-192411.1,3328019701351047582,284056252303551,0.841867161111,0.122005839817,-0.525713094846,12732214643277,333.1527422,-19.4031091,36.276123,-52.871693,0.026,14.273,14.118,17.683001,17.055,0.078838103,0.078837998,0
J221156.26-191756.7,3328019701351048862,284056252311888,0.900374801536,-0.0219518666418,-0.434561080068,12732219329874,332.9844453,-19.2991068,36.34966,-52.68716,0.027,16.215,16.134001,19.159,18.153999,0.078580096,0.07858,0
J221416.08-193057.8,3328019701351050374,284056252294734,0.666674012689,0.416315250581,-0.618245398639,12732266843498,333.5670365,-19.5160643,36.316666,-53.27759,0.022,15.445,15.339,18.174999,17.827999,0.077143803,0.077143997,0
J221421.41-192756.0,3328019701351050428,284056252298717,0.682526052454,0.447579766168,-0.577780702896,12732276840717,333.5892417,-19.4655629,36.407974,-53.280426,0.023,15.745,15.65,18.632,17.712999,0.076211996,0.076211996,0
J221315.05-191927.2,3328019701351050788,284056252309933,0.848677542312,0.266164134547,-0.457059167566,12732409388841,333.3127282,-19.3242419,36.483612,-52.98727,0.024,16.577,16.462999,19.157,18.263,0.063661598,0.063662,0
J221224.13-190158.6,3328019701351055404,284056252333048,0.979092608117,0.0900874521293,-0.182378495713,12732395272937,333.1005741,-19.0329609,36.82417,-52.69972,0.025,13.858,13.758,16.829,16.103001,0.060065601,0.060066,0
J221258.35-190002.0,3328019701351055620,284056252335539,0.96160257289,0.229545306976,-0.150430860719,12732423850291,333.2431473,-19.00056,36.950974,-52.81517,0.025,16.046,15.499,17.923,17.750999,0.0586375,0.058637999,0
J221247.19-190316.8,3328019701351055697,284056252331322,0.961811847525,0.182822652431,-0.203700387132,12732393014070,333.1966619,-19.054692,36.84191,-52.792492,0.024,16.297001,16.237,18.568001,17.775999,0.038392,0.038392,0
J221147.89-190323.8,3328019701351058132,284056252331155,0.976920545886,-0.0579449599524,-0.205593357484,12732198313833,332.9495768,-19.0566259,36.706917,-52.573746,0.026,15.203,14.839,17.298,17.208,0.065505899,0.065505996,0
J221150.31-190232.1,3328019701351058170,284056252332272,0.980300321045,-0.0482655835744,-0.191524708594,12732198489922,332.9596255,-19.0422713,36.73446,-52.57775,0.026,15.396,15.318,18.079,17.802,0.0719551,0.071955003,0
J221119.83-190831.6,3328019701351058320,284056252324387,0.942684364893,-0.167805450763,-0.288422465978,12732202450872,332.8326584,-19.1421348,36.51276,-52.499104,0.030,15.938,15.815,18.462999,17.968,0.069401696,0.069402002,0
J221125.30-191134.1,3328019701351058331,284056252320443,0.930599029646,-0.143886445766,-0.336574117762,12732203397772,332.855419,-19.1928323,36.446426,-52.536556,0.030,16.098,15.996,18.052999,17.809,0.042613,0.042613,0
J221139.54-190422.6,3328019701351058353,284056252329902,0.970841604427,-0.0915863289021,-0.221536731652,12732211115634,332.9147626,-19.072946,36.663166,-52.548412,0.026,16.153999,15.852,18.715,17.945,0.075778902,0.075778998,0
J221147.46-191029.1,3328019701351058598,284056252321944,0.945821444317,-0.0578317881655,-0.319495351684,12732209034088,332.9477528,-19.1747528,36.523163,-52.612434,0.028,16.681999,16.337,19.016001,18.181,0.0573989,0.057399001,0
J221448.42-185410.4,3330018201351000047,284056252343401,0.76827000819,0.637900272503,-0.0533332621937,12731525039076,333.7017711,-18.9029145,37.352226,-53.188507,0.024,13.933,13.77,16.572001,16.134001,0.0573912,0.057390999,0
J221444.43-185432.7,3330018201351000072,284056252342899,0.778498156076,0.624819318861,-0.0595099971874,12731524980668,333.685143,-18.9091011,37.333443,-53.175896,0.024,14.434,14.237,17.212999,16.794001,0.071198702,0.071199,0
J221458.56-185326.8,3330018201351000183,284056252344386,0.74105614878,0.67017587199,-0.0412320865059,12731528195082,333.7440358,-18.8907997,37.394363,-53.2218,0.024,15.504,15.446,18.330999,17.393999,0.070268102,0.070267998,0
J221358.43-185333.6,3330018201351002755,284056252344223,0.884007927837,0.465479232392,-0.0431169077305,12732365455023,333.4934869,-18.8926862,37.254414,-53.000126,0.025,15.864,15.859,18.646999,17.690001,0.0632338,0.063234001,0
J221543.75-204526.9,3341021301351045316,284056252199510,-0.199466855888,-0.263860984007,-0.943710948607,12731899923127,333.9323166,-20.757473,34.519207,-54.00095,0.030,16.103001,16.075001,18.500999,18.195999,0.068483204,0.068483002,0
J221539.40-204536.7,3341021301351045360,284056252199299,-0.205812134503,-0.262232154027,-0.942802027303,12731899839758,333.9141848,-20.7602102,34.505898,-53.98566,0.030,16.136,16.113001,18.542,17.836,0.047815099,0.047814999,0
J221710.89-202655.0,3341021301351061584,284060547157265,-0.00792462448912,-0.0271289484307,-0.999600530454,12853177734721,334.2954154,-20.4486187,35.200497,-54.227726,0.029,14.701,14.614,17.646,17.176001,0.060841899,0.060842,0
J221655.83-202749.8,3341021301351061590,284060547156371,-0.0147884363977,-0.0408996393561,-0.99905381319,12852994240099,334.2326652,-20.4638571,35.14413,-54.176716,0.030,13.907,13.824,17.791,16.858,0.078358702,0.078359,0
J221639.82-203006.9,3341021301351061727,284060547154074,-0.0327612556672,-0.0746248076442,-0.996673385925,12852993138820,334.165938,-20.5019422,35.04886,-54.129337,0.031,15.585,15.465,18.212,17.438,0.065468103,0.065467998,0
J221518.09-204346.2,3341021301351064324,284056252201640,-0.208335501975,-0.221748915501,-0.952587915676,12731905093761,333.8253972,-20.7295174,34.51203,-53.897213,0.030,14.955,14.945,18.080999,17.247999,0.069260202,0.069260001,0
J221456.75-203524.6,3341021301351064816,284056252211565,-0.126211485132,-0.112418915636,-0.985612828867,12731951177534,333.7364848,-20.5901863,34.69282,-53.77493,0.034,16.447001,16.372999,19.128,18.309999,0.069802299,0.069802001,0
J221555.58-203030.0,3341021301351065464,284056252217504,-0.049471103167,-0.0726211473411,-0.996131908389,12731923318643,333.981606,-20.5083362,34.94631,-53.967396,0.031,16.729,16.533001,18.819,18.202999,0.035236299,0.035236001,0
J221413.61-202754.1,3341021301351066991,284056252220784,-0.0381417275273,-0.0232745562027,-0.99900125308,12731942992017,333.5567161,-20.4650493,34.804607,-53.57589,0.029,14.598,14.587,17.551001,16.544001,0.066910997,0.066910997,0
J221424.77-203733.0,3341021301351067423,284056252209024,-0.169057703922,-0.114277535148,-0.978958700715,12731934845749,333.6032354,-20.6258541,34.56998,-53.667484,0.036,16.386,16.284,18.757999,18.584999,0.077046297,0.077045999,0
J221552.85-195808.4,3344019701241010174,284056252258451,0.249648569503,0.357649076887,-0.899868173427,12732004904420,333.9702173,-19.9690231,35.807495,-53.785126,0.029,16.382999,16.139999,18.993,18.027,0.0704735,0.070473999,1
J221802.14-201515.6,3344019701351005349,284060547169143,0.0116715744384,0.164842798916,-0.986250792646,12853143418275,334.5089313,-20.2543352,35.62498,-54.35594,0.028,14.411,14.266,17.052,16.556,0.057429101,0.057429001,0
J221720.58-201222.6,3344019701351005532,284060547172285,0.0512918817262,0.206142410067,-0.977176775021,12853122374720,334.335752,-20.2062935,35.613914,-54.18662,0.029,15.843,15.746,18.275999,17.514,0.051794101,0.051794,0
J221659.23-201522.1,3344019701351005592,284060547169025,0.0534030492673,0.154492948985,-0.986549564413,12853112250113,334.2468085,-20.256153,35.48768,-54.12348,0.028,15.928,15.669,18.219999,17.875999,0.064908601,0.064909004,0
J221732.22-201058.5,3344019701351006550,284060547173656,0.0456471006448,0.230716657518,-0.971949672641,12853114562325,334.384291,-20.1829393,35.676704,-54.222282,0.029,16.955999,16.905001,18.843,18.152,0.022397799,0.022398001,0
J221648.32-201402.7,3344019701351007936,284060547170451,0.0683948104824,0.172096728805,-0.982702836993,12853111953818,334.2013367,-20.2340876,35.500103,-54.076008,0.028,14.027,14.017,17.513,16.622999,0.0583717,0.058371998,0
J221548.77-202123.1,3344019701351007943,284056252228821,0.0374459260378,0.0517495286947,-0.99795780918,12731911530144,333.9532281,-20.3564322,35.176952,-53.894306,0.030,14.173,14.115,17.976,17.219,0.062739797,0.062739998,0
J221625.51-201353.9,3344019701351008013,284060547170601,0.0855053702943,0.166952401799,-0.982250338348,12731998199269,334.106294,-20.2316598,35.455505,-53.990726,0.030,15.059,14.669,17.309999,17.145,0.076247402,0.076246999,0
J221640.90-202632.0,3344019701351008160,284060547157654,-0.00870432955675,-0.0200724603816,-0.999760636843,12852995616773,334.1704471,-20.4422325,35.147842,-54.11458,0.031,16.033001,15.799,18.454,17.997,0.069151297,0.069150999,0
J221602.01-201021.0,3344019701351008268,284056252242159,0.132630624997,0.206371634846,-0.969443069831,12731996645936,334.0084065,-20.1725062,35.500755,-53.88476,0.029,16.212,16.164,18.971001,18.066,0.066377901,0.066377997,0
J221602.10-202444.3,3344019701351009036,284056252224753,0.00433452145951,0.0067498588213,-0.999967825147,12731911809679,334.0087702,-20.4123304,35.11483,-53.96137,0.032,16.892,16.834999,19.319,18.604,0.066220999,0.066220999,0
J221459.58-201030.4,3344019701351011282,284056252241955,0.179380804345,0.163613006012,-0.970079023223,12732146477589,333.7482807,-20.175112,35.36418,-53.65431,0.030,16.796,16.236,18.794001,18.646,0.055571102,0.055571001,0
J221501.93-200730.5,3344019701351013404,284056252245924,0.213018372777,0.19814443016,-0.956745503076,12732151810297,333.7580599,-20.1251575,35.44898,-53.646976,0.031,14.102,13.93,16.771,16.405001,0.058634501,0.058634002,0
J221430.33-200013.6,3344019701351013615,284056252255795,0.329871438695,0.234302174588,-0.914487465697,12732158162676,333.6264155,-20.0037953,35.57524,-53.49078,0.028,15.871,15.417,17.51,17.547001,0.048970699,0.048971001,0
J221427.49-200156.0,3344019701351013869,284056252253269,0.311100664307,0.215474204558,-0.925628026714,12732158326901,333.6145763,-20.0322477,35.52394,-53.48946,0.028,16.622999,16.27,18.698,18.360001,0.047018901,0.047019001,0
J221645.10-195445.7,3344019701351016506,284060547190085,0.185569656632,0.449303360978,-0.873893810684,12731969259818,334.1879408,-19.9127115,36.010864,-53.960293,0.030,15.796,15.626,18.452999,17.646999,0.071464904,0.071465001,0
J221558.63-200327.8,3344019701351016725,284056252251257,0.19597246473,0.295677580869,-0.934970353134,12732007187837,333.9943029,-20.0577314,35.677784,-53.83528,0.028,16.629999,16.375,19.014,18.191999,0.056721799,0.056722,0
J221729.39-195455.0,3344019701351018738,284060547189899,0.0995053358337,0.473525299729,-0.87514140495,12853105008755,334.3724939,-19.9152839,36.10322,-54.12514,0.027,14.056,13.985,16.325001,15.944,0.028028199,0.028028,0
J221659.66-195139.4,3344019701351019125,284060547193147,0.172459688125,0.501859531652,-0.847581657696,12853098951520,334.2486187,-19.8609673,36.125744,-53.99729,0.030,16.153999,16.073,18.888,18.238001,0.078367896,0.078368001,0
J221709.46-193829.7,3344019701351032068,284056252284404,0.200964543246,0.673039249765,-0.711780458171,12853093279830,334.2894525,-19.6415857,36.499462,-53.96117,0.027,14.259,14.053,17.306,16.872,0.077686198,0.077685997,0
J221815.16-193544.9,3344019701351032516,284060547208463,0.0120746369429,0.734128025956,-0.678903707936,12853639181050,334.5631715,-19.5958244,36.71938,-54.189034,0.027,16.490999,16.385,18.739,18.212,0.0494349,0.049435001,0
J221618.08-194206.2,3344019701351034642,284056252279690,0.318096560031,0.576398134648,-0.75271493201,12731976797073,334.0753402,-19.7017322,36.289806,-53.790905,0.028,14.285,14.071,17.346001,16.93,0.079287603,0.079287998,0
J221601.96-193251.4,3344019701351034758,284056252292158,0.414330125958,0.644362331486,-0.642750132233,12732239493682,334.0081734,-19.5476387,36.499954,-53.680023,0.027,15.689,15.499,17.837999,17.608,0.055362601,0.055362999,0
J221648.05-193438.1,3344019701351035025,284060547209463,0.276555170447,0.693595443354,-0.665163587892,12732229855719,334.2002092,-19.5772688,36.55489,-53.860485,0.024,16.378,15.932,18.68,18.250999,0.069989301,0.069989003,0
J221524.61-193504.8,3344019701351037393,284056252288973,0.493022303827,0.554169826494,-0.670689802615,12732267228707,333.8525451,-19.5846943,36.35863,-53.554127,0.027,14.662,14.577,15.016,14.974,0.00867,0.00867,0
J221445.43-194502.2,3344019701351037744,284056252275821,0.482516054509,0.390570612055,-0.783985238471,12731993266601,333.6892954,-19.7506157,36.00978,-53.464005,0.026,16.437,15.87,18.305,18.422001,0.056032199,0.056031998,0
J221528.16-193851.9,3344019701351037937,284056252283874,0.456184365296,0.528293771311,-0.716101610145,12731986547850,333.8673352,-19.647757,36.266262,-53.588223,0.026,16.239,16.221001,18.653999,18.454,0.076013699,0.076013997,0
J221503.26-192544.4,3344019701351040204,284056252301593,0.609527896225,0.573284365621,-0.547558928206,12732286048652,333.7635872,-19.4290001,36.558094,-53.423027,0.024,14.248,14.085,17.424999,16.771,0.079489902,0.079489999,0
J221449.49-192207.4,3344019701351040419,284056252306479,0.665508636599,0.557591862001,-0.49617493895,12732280767657,333.7062152,-19.3687435,36.622684,-53.351784,0.024,16.025,15.619,18.18,18.120001,0.070665397,0.070665002,0
J221437.97-192453.2,3344019701351040614,284056252302673,0.672554629263,0.510662811342,-0.535624648209,12732273886551,333.6582404,-19.4148032,36.52453,-53.324684,0.022,16.506001,15.917,18.728001,17.879,0.068375602,0.068375997,0
J221638.72-192651.0,3344019701351042887,284060547217001,0.335709416694,0.755227594033,-0.562965779381,12731493568707,334.161335,-19.4475258,36.74119,-53.7825,0.025,14.116,14.018,17.089001,16.502001,0.054687999,0.054687999,0
J221559.40-192629.3,3344019701351042894,284056252300645,0.456236264444,0.693191957593,-0.557972562887,12732242469674,333.9975223,-19.4414966,36.663036,-53.635,0.026,14.14,14.133,17.302,16.219999,0.069531403,0.069531001,0
J221621.59-191829.9,3344019701351042975,284060547225497,0.421681012017,0.791252096428,-0.442837717457,12731502694449,334.0899753,-19.3083171,36.92424,-53.672127,0.025,15.032,15.001,17.540001,17.013,0.045552298,0.045552,0
J221612.70-192222.1,3344019701351043065,284056252306112,0.435407904752,0.748813125639,-0.499698768609,12732236559318,334.052939,-19.3728069,36.801853,-53.661064,0.026,15.639,15.481,18.396,17.469999,0.076146401,0.076145999,0
J221611.23-191443.8,3344019701351043150,284056252316080,0.468650952733,0.794736353817,-0.385694714021,12731502922566,334.0468108,-19.2455166,37.000523,-53.61247,0.025,15.952,15.789,18.533001,17.757999,0.065723501,0.065724,0
J221649.58-192707.1,3344019701351043472,284060547216715,0.300270801356,0.767298826976,-0.566648000062,12731495093934,334.2066034,-19.4519879,36.758385,-53.8242,0.026,16.537001,16.077999,18.767,18.193001,0.057471801,0.057472002,0
J221548.31-192225.0,3344019701351043474,284056252306066,0.508882634815,0.700449003378,-0.500409489968,12732235505319,333.9513209,-19.3736276,36.74599,-53.571106,0.025,16.582001,16.242001,18.753,18.079,0.043149199,0.043148998,0
J221731.80-192117.3,3344019701351045590,284060547222783,0.17136608339,0.858100052374,-0.484043350929,12852768449934,334.3825066,-19.3548255,37.00856,-53.94759,0.023,14.059,13.873,17.325001,16.847,0.074181497,0.074181996,0
J221754.26-191814.6,3344019701351045848,284060547225719,0.0928508166429,0.893661872519,-0.43902982069,12852812657684,334.4760898,-19.3040745,37.140694,-54.013443,0.024,16.045,16.031,18.469999,18.106001,0.066279501,0.06628,0
J221658.52-190749.9,3344019701351058868,284060547236302,0.316566583671,0.907130748166,-0.277307417561,12731553632772,334.2438556,-19.1305464,37.290325,-53.74807,0.025,15.759,15.737,18.396999,17.632999,0.059107799,0.059108,0
J221552.86-190559.2,3344019701351062201,284056252327731,0.554515677654,0.794473177729,-0.247638311061,12731530579476,333.9702577,-19.0997978,37.189434,-53.494705,0.023,16.434999,16.224001,18.757999,18.52,0.072344899,0.072345003,0
