,Unnamed: 0,sbid,scan,nbeam,fch1,foff,nchans,nsamples,tsamp,tstart,srcra,srcdec,goodfrac,nant,ndm,trigger_threshold,pointra,pointdec,footprint,pitch,obsfreq,maxwidth,fmin,fmax,maxdm,obsconfig,w_bandwidth,w_goodfrac,w_nant,tobs,w_tot,t_eff,fbar,bfactors
1011,1011,68245,00/20241119175818,36,887.9907407407406,1.0,144.0,172544.0,0.003456,60633.75033903109,180.3722170833333,-66.3056360164745,0.5696548085712831,23.0,700.0,12.0,0.3722170833333333,-66.37004391666666,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4299497012814139,0.9368252320701606,596.312064,0.239499016391887,142.81615279061597,959.9907407407406,0.9780166813525476
1012,1012,68246,00/20241119181724,36,887.9907407407406,1.0,144.0,11008.0,0.003456,60633.76338479109,15.478621249999996,-67.02927725955743,0.5628532083288473,23.0,700.0,12.0,15.478621249999996,-67.09598766666666,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4222724217414884,0.9368252320701606,38.043648,0.2352224675469926,8.94872075704921,959.9907407407406,0.9780166813525476
1013,1013,68246,00/20241119182034,36,887.9907407407406,1.0,144.0,15616.0,0.003456,60633.76551087109,15.478621249999996,-67.02927725955743,0.5682228025070836,23.0,700.0,12.0,15.478621249999996,-67.09598766666666,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4283295003935488,0.9368252320701606,53.968896,0.2385965003118793,12.876789711295784,959.9907407407406,0.9780166813525476
1014,1014,68246,00/20241119182353,36,887.9907407407406,1.0,144.0,16640.0,0.003456,60633.76776623109,15.478621249999996,-67.02927725955743,0.560311544767925,23.0,700.0,12.0,15.478621249999996,-67.09598766666666,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4194153840871144,0.9368252320701606,57.507839999999995,0.2336309843898283,13.435613269332745,959.9907407407406,0.9780166813525476
1015,1015,68246,00/20241119182712,36,887.9907407407406,1.0,144.0,13824.0,0.003456,60633.77006383109,15.478621249999996,-67.02927725955743,0.567249704508352,23.0,700.0,12.0,15.478621249999996,-67.09598766666666,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4272296815940569,0.9368252320701606,47.775744,0.2379838576704202,11.36985586019443,959.9907407407406,0.9780166813525476
1016,1016,68247,00/20241119183839,36,887.9907407407406,1.0,144.0,13568.0,0.003456,60633.77803055108,30.034285416666663,-65.58428064165099,0.5670666182593755,23.0,700.0,12.0,30.03428541666666,-65.64652397222223,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4270228584772553,0.9368252320701606,46.891008,0.2378686490009096,11.153900723250846,959.9907407407406,0.9780166813525476
1017,1017,68247,00/20241119184148,36,887.9907407407406,1.0,144.0,14080.0,0.003456,60633.78031535109,30.034285416666663,-65.58428064165099,0.5634318581869038,23.0,700.0,12.0,30.03428541666666,-65.64652397222223,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4229237745203017,0.9368252320701606,48.66048,0.2355852968486178,11.463693625596232,959.9907407407406,0.9780166813525476
1018,1018,68247,00/20241119184507,36,887.9907407407406,1.0,144.0,12544.0,0.003456,60633.782557911094,30.034285416666663,-65.58428064165099,0.5729544195788849,23.0,700.0,12.0,30.03428541666666,-65.64652397222223,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4336907013633143,0.9368252320701606,43.352064,0.2415829016400144,10.473117413203608,959.9907407407406,0.9780166813525476
1019,1019,68247,00/20241119184816,36,887.9907407407406,1.0,144.0,8192.0,0.003456,60633.784694231086,30.034285416666663,-65.58428064165099,0.5647472334496768,23.0,700.0,12.0,30.03428541666666,-65.64652397222223,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4244056609812059,0.9368252320701606,28.311552,0.236410766313379,6.69315570384108,959.9907407407406,0.9780166813525476
1020,1020,68248,00/20241119185205,36,887.9907407407406,1.0,144.0,223232.0,0.003456,60633.78726319109,41.538955416666674,-62.3214980181574,0.5647757561861124,23.0,700.0,12.0,41.53895541666666,-62.375296722222224,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4244378134990123,0.9368252320701606,771.489792,0.2364286765395431,182.40231048632745,959.9907407407406,0.9780166813525476
1021,1021,68249,00/20241119191540,36,887.9907407407406,1.0,144.0,33280.0,0.003456,60633.8036382311,49.48971416666667,-57.81787292468063,0.5659888518388682,23.0,700.0,12.0,49.48971416666666,-57.862663000000005,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4258060380855418,0.9368252320701606,115.01568,0.2371908318374777,27.280664813553148,959.9907407407406,0.9780166813525476
1022,1022,68249,00/20241119191948,36,887.9907407407406,1.0,144.0,16128.0,0.003456,60633.80651439109,49.48971416666667,-57.81787292468063,0.5667238768095973,23.0,700.0,12.0,49.48971416666666,-57.862663000000005,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4266357708455081,0.9368252320701606,55.738368,0.2376530258552611,13.246391811434062,959.9907407407406,0.9780166813525476
1023,1023,68249,00/20241119192257,36,887.9907407407406,1.0,144.0,15616.0,0.003456,60633.808715991094,49.48971416666667,-57.81787292468063,0.5523606288580247,23.0,700.0,12.0,49.48971416666666,-57.862663000000005,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4105197663713923,0.9368252320701606,53.968896,0.2286757729156396,12.341379006203772,959.9907407407406,0.9780166813525476
1024,1024,68252,00/20241119230856,36,887.9907407407406,1.0,144.0,6912.0,0.003456,60633.965646551085,150.55775708333334,17.770852255122847,0.5543615047278664,23.0,700.0,12.0,150.5577570833333,17.77986313888889,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4127523906678163,0.9368252320701606,23.887872,0.2299194330958247,5.492285988105626,959.9907407407406,0.9780166813525476
1025,1025,68252,00/20241119231135,36,887.9907407407406,1.0,144.0,16640.0,0.003456,60633.96746031109,150.55775708333334,17.770852255122847,0.5538631254451566,23.0,700.0,12.0,150.5577570833333,17.77986313888889,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.412195909928508,0.9368252320701606,57.507839999999995,0.2296094512786304,13.204343586619272,959.9907407407406,0.9780166813525476
1026,1026,68252,00/20241119231444,36,887.9907407407406,1.0,144.0,16896.0,0.003456,60633.96962863109,150.55775708333334,17.770852255122847,0.5552917206461314,23.0,700.0,12.0,150.5577570833333,17.77986313888889,square_6x6,1.05,864.5,7,887.9907407407406,1031.9907407407406,1770.6495819233946,square_6x6_1.05_864MHz,0.5946035575013605,0.4137917211278604,0.9368252320701606,58.392576,0.2304983813359207,13.459394250034734,959.9907407407406,0.9780166813525476
